,entry_strategies,exit_strategies,profit_mean,profit_min,profit_max
425,"Force Entry, RSI Entry, Keltner Entry",Force Exit,0.0,0.0,0.0
452,"Force Entry, RSI Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
453,"Force Entry, RSI Entry, Keltner Entry",PVO Exit,0.0,0.0,0.0
454,"Force Entry, RSI Entry, Keltner Entry","PVO Exit, Bollinger Exit",0.0,0.0,0.0
2128,"TSI Entry, Bollinger Entry","Force Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
2127,"TSI Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
2125,"TSI Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
2124,"TSI Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
2123,"TSI Entry, Bollinger Entry","Force Exit, RSI Exit",0.0,0.0,0.0
2122,"TSI Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
2121,"TSI Entry, Bollinger Entry","Force Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
2119,"TSI Entry, Bollinger Entry","Force Exit, Keltner Exit",0.0,0.0,0.0
2118,"TSI Entry, Bollinger Entry","Force Exit, Bollinger Exit",0.0,0.0,0.0
247,"Force Entry, MACD Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
2068,"RSI Entry, Keltner Entry","TSI Exit, Keltner Exit",0.0,0.0,0.0
2067,"RSI Entry, Keltner Entry","TSI Exit, Bollinger Exit",0.0,0.0,0.0
2066,"RSI Entry, Keltner Entry",TSI Exit,0.0,0.0,0.0
2065,"RSI Entry, Keltner Entry","RSI Exit, Keltner Exit",0.0,0.0,0.0
518,"Force Entry, TSI Entry, Bollinger Entry",Bollinger Exit,0.0,0.0,0.0
1742,"PVO Entry, RSI Entry, Keltner Entry","Force Exit, Bollinger Exit",0.0,0.0,0.0
520,"Force Entry, TSI Entry, Bollinger Entry","Force Exit, Bollinger Exit",0.0,0.0,0.0
521,"Force Entry, TSI Entry, Bollinger Entry","Force Exit, Keltner Exit",0.0,0.0,0.0
522,"Force Entry, TSI Entry, Bollinger Entry","Force Exit, MACD Exit",0.0,0.0,0.0
523,"Force Entry, TSI Entry, Bollinger Entry","Force Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
248,"Force Entry, MACD Entry, Bollinger Entry","Force Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
2131,"TSI Entry, Bollinger Entry","MACD Exit, Bollinger Exit",0.0,0.0,0.0
455,"Force Entry, RSI Entry, Keltner Entry","PVO Exit, Keltner Exit",0.0,0.0,0.0
249,"Force Entry, MACD Entry, Bollinger Entry",Keltner Exit,0.0,0.0,0.0
456,"Force Entry, RSI Entry, Keltner Entry","PVO Exit, MACD Exit",0.0,0.0,0.0
457,"Force Entry, RSI Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
458,"Force Entry, RSI Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
459,"Force Entry, RSI Entry, Keltner Entry","PVO Exit, RSI Exit",0.0,0.0,0.0
460,"Force Entry, RSI Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
461,"Force Entry, RSI Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
462,"Force Entry, RSI Entry, Keltner Entry","PVO Exit, TSI Exit",0.0,0.0,0.0
463,"Force Entry, RSI Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
464,"Force Entry, RSI Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
465,"Force Entry, RSI Entry, Keltner Entry",RSI Exit,0.0,0.0,0.0
466,"Force Entry, RSI Entry, Keltner Entry","RSI Exit, Bollinger Exit",0.0,0.0,0.0
467,"Force Entry, RSI Entry, Keltner Entry","RSI Exit, Keltner Exit",0.0,0.0,0.0
468,"Force Entry, RSI Entry, Keltner Entry",TSI Exit,0.0,0.0,0.0
469,"Force Entry, RSI Entry, Keltner Entry","TSI Exit, Bollinger Exit",0.0,0.0,0.0
470,"Force Entry, RSI Entry, Keltner Entry","TSI Exit, Keltner Exit",0.0,0.0,0.0
2138,"TSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
2137,"TSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
2135,"TSI Entry, Bollinger Entry","MFI Exit, Keltner Exit",0.0,0.0,0.0
2132,"TSI Entry, Bollinger Entry","MACD Exit, Keltner Exit",0.0,0.0,0.0
402,"Force Entry, RSI Entry, Bollinger Entry","MFI Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
400,"Force Entry, RSI Entry, Bollinger Entry","MFI Exit, RSI Exit",0.0,0.0,0.0
525,"Force Entry, TSI Entry, Bollinger Entry","Force Exit, RSI Exit",0.0,0.0,0.0
2156,"TSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
282,"Force Entry, MACD Entry, Bollinger Entry","TSI Exit, Keltner Exit",0.0,0.0,0.0
256,"Force Entry, MACD Entry, Bollinger Entry","MFI Exit, MACD Exit",0.0,0.0,0.0
255,"Force Entry, MACD Entry, Bollinger Entry","MFI Exit, Keltner Exit",0.0,0.0,0.0
254,"Force Entry, MACD Entry, Bollinger Entry","MFI Exit, Bollinger Exit",0.0,0.0,0.0
253,"Force Entry, MACD Entry, Bollinger Entry",MFI Exit,0.0,0.0,0.0
252,"Force Entry, MACD Entry, Bollinger Entry","MACD Exit, Keltner Exit",0.0,0.0,0.0
2162,"TSI Entry, Bollinger Entry","TSI Exit, Keltner Exit",0.0,0.0,0.0
2161,"TSI Entry, Bollinger Entry","TSI Exit, Bollinger Exit",0.0,0.0,0.0
2159,"TSI Entry, Bollinger Entry","RSI Exit, Keltner Exit",0.0,0.0,0.0
2155,"TSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
399,"Force Entry, RSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
2154,"TSI Entry, Bollinger Entry","PVO Exit, TSI Exit",0.0,0.0,0.0
2153,"TSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
2152,"TSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
2151,"TSI Entry, Bollinger Entry","PVO Exit, RSI Exit",0.0,0.0,0.0
2150,"TSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
2149,"TSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
2148,"TSI Entry, Bollinger Entry","PVO Exit, MACD Exit",0.0,0.0,0.0
2147,"TSI Entry, Bollinger Entry","PVO Exit, Keltner Exit",0.0,0.0,0.0
251,"Force Entry, MACD Entry, Bollinger Entry","MACD Exit, Bollinger Exit",0.0,0.0,0.0
281,"Force Entry, MACD Entry, Bollinger Entry","TSI Exit, Bollinger Exit",0.0,0.0,0.0
280,"Force Entry, MACD Entry, Bollinger Entry",TSI Exit,0.0,0.0,0.0
279,"Force Entry, MACD Entry, Bollinger Entry","RSI Exit, Keltner Exit",0.0,0.0,0.0
278,"Force Entry, MACD Entry, Bollinger Entry","RSI Exit, Bollinger Exit",0.0,0.0,0.0
259,"Force Entry, MACD Entry, Bollinger Entry","MFI Exit, RSI Exit",0.0,0.0,0.0
260,"Force Entry, MACD Entry, Bollinger Entry","MFI Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
261,"Force Entry, MACD Entry, Bollinger Entry","MFI Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
262,"Force Entry, MACD Entry, Bollinger Entry","MFI Exit, TSI Exit",0.0,0.0,0.0
263,"Force Entry, MACD Entry, Bollinger Entry","MFI Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
264,"Force Entry, MACD Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
265,"Force Entry, MACD Entry, Bollinger Entry",PVO Exit,0.0,0.0,0.0
266,"Force Entry, MACD Entry, Bollinger Entry","PVO Exit, Bollinger Exit",0.0,0.0,0.0
267,"Force Entry, MACD Entry, Bollinger Entry","PVO Exit, Keltner Exit",0.0,0.0,0.0
268,"Force Entry, MACD Entry, Bollinger Entry","PVO Exit, MACD Exit",0.0,0.0,0.0
269,"Force Entry, MACD Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
270,"Force Entry, MACD Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
271,"Force Entry, MACD Entry, Bollinger Entry","PVO Exit, RSI Exit",0.0,0.0,0.0
272,"Force Entry, MACD Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
273,"Force Entry, MACD Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
274,"Force Entry, MACD Entry, Bollinger Entry","PVO Exit, TSI Exit",0.0,0.0,0.0
275,"Force Entry, MACD Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
276,"Force Entry, MACD Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
277,"Force Entry, MACD Entry, Bollinger Entry",RSI Exit,0.0,0.0,0.0
250,"Force Entry, MACD Entry, Bollinger Entry",MACD Exit,0.0,0.0,0.0
2146,"TSI Entry, Bollinger Entry","PVO Exit, Bollinger Exit",0.0,0.0,0.0
2145,"TSI Entry, Bollinger Entry",PVO Exit,0.0,0.0,0.0
367,"Force Entry, RSI Entry","PVO Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
369,"Force Entry, RSI Entry","PVO Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
370,"Force Entry, RSI Entry","PVO Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
373,"Force Entry, RSI Entry","RSI Exit, Keltner Exit",0.0,0.0,0.0
375,"Force Entry, RSI Entry","TSI Exit, Bollinger Exit",0.0,0.0,0.0
379,"Force Entry, RSI Entry, Bollinger Entry","Force Exit, Bollinger Exit",0.0,0.0,0.0
380,"Force Entry, RSI Entry, Bollinger Entry","Force Exit, Keltner Exit",0.0,0.0,0.0
382,"Force Entry, RSI Entry, Bollinger Entry","Force Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
383,"Force Entry, RSI Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
384,"Force Entry, RSI Entry, Bollinger Entry","Force Exit, RSI Exit",0.0,0.0,0.0
385,"Force Entry, RSI Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
386,"Force Entry, RSI Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
387,"Force Entry, RSI Entry, Bollinger Entry","Force Exit, TSI Exit",0.0,0.0,0.0
388,"Force Entry, RSI Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
389,"Force Entry, RSI Entry, Bollinger Entry","Force Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
2143,"TSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
392,"Force Entry, RSI Entry, Bollinger Entry","MACD Exit, Bollinger Exit",0.0,0.0,0.0
395,"Force Entry, RSI Entry, Bollinger Entry","MFI Exit, Bollinger Exit",0.0,0.0,0.0
396,"Force Entry, RSI Entry, Bollinger Entry","MFI Exit, Keltner Exit",0.0,0.0,0.0
398,"Force Entry, RSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
368,"Force Entry, RSI Entry","PVO Exit, TSI Exit",0.0,0.0,0.0
366,"Force Entry, RSI Entry","PVO Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
2144,"TSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
365,"Force Entry, RSI Entry","PVO Exit, RSI Exit",0.0,0.0,0.0
332,"Force Entry, RSI Entry","Force Exit, Bollinger Exit",0.0,0.0,0.0
335,"Force Entry, RSI Entry","Force Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
336,"Force Entry, RSI Entry","Force Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
338,"Force Entry, RSI Entry","Force Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
339,"Force Entry, RSI Entry","Force Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
341,"Force Entry, RSI Entry","Force Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
342,"Force Entry, RSI Entry","Force Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
349,"Force Entry, RSI Entry","MFI Exit, Keltner Exit",0.0,0.0,0.0
351,"Force Entry, RSI Entry","MFI Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
352,"Force Entry, RSI Entry","MFI Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
355,"Force Entry, RSI Entry","MFI Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
357,"Force Entry, RSI Entry","MFI Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
358,"Force Entry, RSI Entry","MFI Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
359,"Force Entry, RSI Entry",PVO Exit,0.0,0.0,0.0
360,"Force Entry, RSI Entry","PVO Exit, Bollinger Exit",0.0,0.0,0.0
361,"Force Entry, RSI Entry","PVO Exit, Keltner Exit",0.0,0.0,0.0
362,"Force Entry, RSI Entry","PVO Exit, MACD Exit",0.0,0.0,0.0
363,"Force Entry, RSI Entry","PVO Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
364,"Force Entry, RSI Entry","PVO Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
524,"Force Entry, TSI Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
519,"Force Entry, TSI Entry, Bollinger Entry",Force Exit,0.0,0.0,0.0
526,"Force Entry, TSI Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
1856,"PVO Entry, TSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
1867,"PVO Entry, TSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
1866,"PVO Entry, TSI Entry, Bollinger Entry","PVO Exit, MACD Exit",0.0,0.0,0.0
1865,"PVO Entry, TSI Entry, Bollinger Entry","PVO Exit, Keltner Exit",0.0,0.0,0.0
1864,"PVO Entry, TSI Entry, Bollinger Entry","PVO Exit, Bollinger Exit",0.0,0.0,0.0
1863,"PVO Entry, TSI Entry, Bollinger Entry",PVO Exit,0.0,0.0,0.0
1862,"PVO Entry, TSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
1861,"PVO Entry, TSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
1860,"PVO Entry, TSI Entry, Bollinger Entry","MFI Exit, TSI Exit",0.0,0.0,0.0
1859,"PVO Entry, TSI Entry, Bollinger Entry","MFI Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
1855,"PVO Entry, TSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
243,"Force Entry, MACD Entry, Bollinger Entry","Force Exit, RSI Exit",0.0,0.0,0.0
1853,"PVO Entry, TSI Entry, Bollinger Entry","MFI Exit, Keltner Exit",0.0,0.0,0.0
1850,"PVO Entry, TSI Entry, Bollinger Entry","MACD Exit, Keltner Exit",0.0,0.0,0.0
1849,"PVO Entry, TSI Entry, Bollinger Entry","MACD Exit, Bollinger Exit",0.0,0.0,0.0
1847,"PVO Entry, TSI Entry, Bollinger Entry",Keltner Exit,0.0,0.0,0.0
1846,"PVO Entry, TSI Entry, Bollinger Entry","Force Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
1845,"PVO Entry, TSI Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
1843,"PVO Entry, TSI Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
1842,"PVO Entry, TSI Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
1841,"PVO Entry, TSI Entry, Bollinger Entry","Force Exit, RSI Exit",0.0,0.0,0.0
1868,"PVO Entry, TSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
1869,"PVO Entry, TSI Entry, Bollinger Entry","PVO Exit, RSI Exit",0.0,0.0,0.0
1870,"PVO Entry, TSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
1871,"PVO Entry, TSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
242,"Force Entry, MACD Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
241,"Force Entry, MACD Entry, Bollinger Entry","Force Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
2028,"RSI Entry, Keltner Entry","Force Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
527,"Force Entry, TSI Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
239,"Force Entry, MACD Entry, Bollinger Entry","Force Exit, Keltner Exit",0.0,0.0,0.0
2027,"RSI Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
238,"Force Entry, MACD Entry, Bollinger Entry","Force Exit, Bollinger Exit",0.0,0.0,0.0
237,"Force Entry, MACD Entry, Bollinger Entry",Force Exit,0.0,0.0,0.0
236,"Force Entry, MACD Entry, Bollinger Entry",Bollinger Exit,0.0,0.0,0.0
2026,"RSI Entry, Keltner Entry","Force Exit, MACD Exit",0.0,0.0,0.0
2025,"RSI Entry, Keltner Entry","Force Exit, Keltner Exit",0.0,0.0,0.0
2024,"RSI Entry, Keltner Entry","Force Exit, Bollinger Exit",0.0,0.0,0.0
2023,"RSI Entry, Keltner Entry",Force Exit,0.0,0.0,0.0
1880,"PVO Entry, TSI Entry, Bollinger Entry","TSI Exit, Keltner Exit",0.0,0.0,0.0
1879,"PVO Entry, TSI Entry, Bollinger Entry","TSI Exit, Bollinger Exit",0.0,0.0,0.0
1877,"PVO Entry, TSI Entry, Bollinger Entry","RSI Exit, Keltner Exit",0.0,0.0,0.0
1874,"PVO Entry, TSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
1873,"PVO Entry, TSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
1872,"PVO Entry, TSI Entry, Bollinger Entry","PVO Exit, TSI Exit",0.0,0.0,0.0
1840,"PVO Entry, TSI Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
1199,"MFI Entry, RSI Entry, Keltner Entry","MFI Exit, RSI Exit",0.0,0.0,0.0
1837,"PVO Entry, TSI Entry, Bollinger Entry","Force Exit, Keltner Exit",0.0,0.0,0.0
1765,"PVO Entry, RSI Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
1763,"PVO Entry, RSI Entry, Keltner Entry","MFI Exit, RSI Exit",0.0,0.0,0.0
1762,"PVO Entry, RSI Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
1761,"PVO Entry, RSI Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
1760,"PVO Entry, RSI Entry, Keltner Entry","MFI Exit, MACD Exit",0.0,0.0,0.0
1759,"PVO Entry, RSI Entry, Keltner Entry","MFI Exit, Keltner Exit",0.0,0.0,0.0
1756,"PVO Entry, RSI Entry, Keltner Entry","MACD Exit, Keltner Exit",0.0,0.0,0.0
1755,"PVO Entry, RSI Entry, Keltner Entry","MACD Exit, Bollinger Exit",0.0,0.0,0.0
1754,"PVO Entry, RSI Entry, Keltner Entry",MACD Exit,0.0,0.0,0.0
1753,"PVO Entry, RSI Entry, Keltner Entry",Keltner Exit,0.0,0.0,0.0
1752,"PVO Entry, RSI Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
1751,"PVO Entry, RSI Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
1750,"PVO Entry, RSI Entry, Keltner Entry","Force Exit, TSI Exit",0.0,0.0,0.0
1749,"PVO Entry, RSI Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
1748,"PVO Entry, RSI Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
1747,"PVO Entry, RSI Entry, Keltner Entry","Force Exit, RSI Exit",0.0,0.0,0.0
1746,"PVO Entry, RSI Entry, Keltner Entry","Force Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
1745,"PVO Entry, RSI Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
1744,"PVO Entry, RSI Entry, Keltner Entry","Force Exit, MACD Exit",0.0,0.0,0.0
1743,"PVO Entry, RSI Entry, Keltner Entry","Force Exit, Keltner Exit",0.0,0.0,0.0
1764,"PVO Entry, RSI Entry, Keltner Entry","MFI Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
1766,"PVO Entry, RSI Entry, Keltner Entry","MFI Exit, TSI Exit",0.0,0.0,0.0
1836,"PVO Entry, TSI Entry, Bollinger Entry","Force Exit, Bollinger Exit",0.0,0.0,0.0
1767,"PVO Entry, RSI Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
1786,"PVO Entry, RSI Entry, Keltner Entry","TSI Exit, Keltner Exit",0.0,0.0,0.0
1785,"PVO Entry, RSI Entry, Keltner Entry","TSI Exit, Bollinger Exit",0.0,0.0,0.0
1784,"PVO Entry, RSI Entry, Keltner Entry",TSI Exit,0.0,0.0,0.0
1783,"PVO Entry, RSI Entry, Keltner Entry","RSI Exit, Keltner Exit",0.0,0.0,0.0
1782,"PVO Entry, RSI Entry, Keltner Entry","RSI Exit, Bollinger Exit",0.0,0.0,0.0
1781,"PVO Entry, RSI Entry, Keltner Entry",RSI Exit,0.0,0.0,0.0
1780,"PVO Entry, RSI Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
1779,"PVO Entry, RSI Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
1778,"PVO Entry, RSI Entry, Keltner Entry","PVO Exit, TSI Exit",0.0,0.0,0.0
1777,"PVO Entry, RSI Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
1776,"PVO Entry, RSI Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
1775,"PVO Entry, RSI Entry, Keltner Entry","PVO Exit, RSI Exit",0.0,0.0,0.0
1774,"PVO Entry, RSI Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
1773,"PVO Entry, RSI Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
1772,"PVO Entry, RSI Entry, Keltner Entry","PVO Exit, MACD Exit",0.0,0.0,0.0
1771,"PVO Entry, RSI Entry, Keltner Entry","PVO Exit, Keltner Exit",0.0,0.0,0.0
1770,"PVO Entry, RSI Entry, Keltner Entry","PVO Exit, Bollinger Exit",0.0,0.0,0.0
1769,"PVO Entry, RSI Entry, Keltner Entry",PVO Exit,0.0,0.0,0.0
1768,"PVO Entry, RSI Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
2029,"RSI Entry, Keltner Entry","Force Exit, RSI Exit",0.0,0.0,0.0
240,"Force Entry, MACD Entry, Bollinger Entry","Force Exit, MACD Exit",0.0,0.0,0.0
244,"Force Entry, MACD Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
2059,"RSI Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
550,"Force Entry, TSI Entry, Bollinger Entry","PVO Exit, MACD Exit",0.0,0.0,0.0
551,"Force Entry, TSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",0.0,0.0,0.0
552,"Force Entry, TSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",0.0,0.0,0.0
553,"Force Entry, TSI Entry, Bollinger Entry","PVO Exit, RSI Exit",0.0,0.0,0.0
554,"Force Entry, TSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",0.0,0.0,0.0
555,"Force Entry, TSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
556,"Force Entry, TSI Entry, Bollinger Entry","PVO Exit, TSI Exit",0.0,0.0,0.0
557,"Force Entry, TSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
558,"Force Entry, TSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
559,"Force Entry, TSI Entry, Bollinger Entry",RSI Exit,0.0,0.0,0.0
560,"Force Entry, TSI Entry, Bollinger Entry","RSI Exit, Bollinger Exit",0.0,0.0,0.0
561,"Force Entry, TSI Entry, Bollinger Entry","RSI Exit, Keltner Exit",0.0,0.0,0.0
562,"Force Entry, TSI Entry, Bollinger Entry",TSI Exit,0.0,0.0,0.0
563,"Force Entry, TSI Entry, Bollinger Entry","TSI Exit, Bollinger Exit",0.0,0.0,0.0
564,"Force Entry, TSI Entry, Bollinger Entry","TSI Exit, Keltner Exit",0.0,0.0,0.0
2064,"RSI Entry, Keltner Entry","RSI Exit, Bollinger Exit",0.0,0.0,0.0
2063,"RSI Entry, Keltner Entry",RSI Exit,0.0,0.0,0.0
245,"Force Entry, MACD Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",0.0,0.0,0.0
2061,"RSI Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
549,"Force Entry, TSI Entry, Bollinger Entry","PVO Exit, Keltner Exit",0.0,0.0,0.0
548,"Force Entry, TSI Entry, Bollinger Entry","PVO Exit, Bollinger Exit",0.0,0.0,0.0
547,"Force Entry, TSI Entry, Bollinger Entry",PVO Exit,0.0,0.0,0.0
536,"Force Entry, TSI Entry, Bollinger Entry","MFI Exit, Bollinger Exit",0.0,0.0,0.0
528,"Force Entry, TSI Entry, Bollinger Entry","Force Exit, TSI Exit",0.0,0.0,0.0
529,"Force Entry, TSI Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",0.0,0.0,0.0
530,"Force Entry, TSI Entry, Bollinger Entry","Force Exit, TSI Exit, Keltner Exit",0.0,0.0,0.0
531,"Force Entry, TSI Entry, Bollinger Entry",Keltner Exit,0.0,0.0,0.0
532,"Force Entry, TSI Entry, Bollinger Entry",MACD Exit,0.0,0.0,0.0
